brand,rating,review,date_experience,Identified Risk
Temu,1,"Livraison d'embauchoirs avec non seulement une taille ne correspondant pas à la commande, mais avec deux embauchoirs de taille différente. Il faut le faire !Ma réclamation a été très vite effacée sous des raisons de directives européennes. Pour les renvoyer et en avoir d'autres (ou se faire rembourser) il fallait en commander d'autres. Même à moins de 9 euros, la blague est trop chère. Plus jamais TEMU",29 août 2024,Problème de livraison
Temu,3,"Gros doute sur la fiabilité des évaluations articles, pratiquement que des 5 étoiles ??? Pratique courante faire le trie des avis ! et beaucoup de faux avis ""ficelle un peu trop grosse"". Pareil pour la disponibilité ""plus que"" ""dernier"" etc.... grand classique.",17 septembre 2024,Problème de qualité du produit
Temu,1,Attention vs tomber sur une publicité d un petit  fauteuil avec une grosse réduction vs le commandez et vs vs retrouvez avec des prélèvements pyd grdenraise de 9.99 puis 35.99 faites très attention ⚠️ c est de la fraude tt simplement,15 septembre 2024,Problème de remboursement
Temu,1,"Temu me renvoie systématiquement cette réponse !!!!c'est bidon,il ne se passe rien, c'est une réponse automatique,c'est touuuut!!!! Bonjour, merci de nous avoir contactés, et nous sommes désolés que vous rencontriez des difficultés avec votre commande. Si l'état de suivi n'est pas mis à jour pendant 15 jours, vous pouvez demander un remboursement complet et conserver vos articles lorsqu'ils arriveront. Si votre commande arrive en retard, nous émettrons des crédits sur votre compte en signe de reconnaissance pour votre patience. Enfin, si vos articles n'arrivent pas, arrivent endommagés ou ne correspondent pas à la description ou aux photos, vous bénéficierez d'un remboursement complet dans le cadre du programme de Protection des Achats de Temu (). La satisfaction du client est d'une importance capitale, et nous travaillons constamment à améliorer la qualité de notre service. Si cela ne vous dérange pas de nous envoyer votre numéro de commande, veuillez nous contacter via Temu.com ou le chat en direct de l'application Temu afin que je puisse vous aider à suivre votre commande et à obtenir un remboursement. Meilleurs vœux, l'équipe Temu",14 août 2024,Problème de remboursement
Temu,1,J’ai pas reçu mon colis ! Le livreur a indiqué avoir livré par sms mais rien dans ma boîte aux lettres !! Numéro du livreur +33 7 58 91 52 74,13 septembre 2024,Problème de livraison
Temu,1,"Commande toujours pas arrivé et par contre des bons et des cadeaux reçus mais récupération possible que si je paye encore…en gros une belle grosse arnaque et une entreprise qui prend la population pour des chèvres…revenons à l essentiel en payant le prix réel de ceux qu on achète et non cherchez le pas cher,qui non seulement est pas à là hauteur car si ça marche au moins une fois c est certainement un coup de chance et surtout ne pas chercher le service   Vente  tout simplement parce que une fois votre compte racketter par Temu c est finit…que le sentiment d enc…lerie",15 septembre 2024,Problème de livraison
Temu,3,"Le livreur a déposé mon colis dans ma ceinture de bambous dense. Je viens de le trouver après un mois de livraison. Pas de chance, cette fois.En tous les cas, Temu a bien envoyé la commande, complète et conforme à mon achat.",15 septembre 2024,Problème de livraison
Temu,1,"20 jours sans avoir recu le colis , c'est une honte , premiere et derniere commande chez temu , on me donne 5 euros comme coupon , aucun remboursement direct , il faut recommander pour en profiter , une vraie arnaque !",15 septembre 2024,Problème de livraison
Temu,1,"j'ai commandé courant aout différents articles qui ne sont jamais arrivés, j'ai donc fait une réclamation. D'après Temu cette commande n'a été renvoyée et toujours pas reçuePour me dédommager on m'a proposé 20% sur une prochaine commande .Cette réduction était valable 7 jours. J'ai donc envisage de commander à nouveau et ma commande était de 23 euros environ....Je n'ai jamais pu bénéficier de ces 20% ma commande n'etant pas assez importante !....vive le commerce Cette méthode est de la vente forcée. De plus les dimensions indiquées ssur certains articles sont fausses et de ce fait l'article est inutilisable.Les ^prix sont alléchants pour des articles de moyenne qualité .J'ai notamment acheté des tapis de b ains au premier lavages sont ressortis complètement raccornis la doublure n'ayant pas suivi le dessus donc les qualite restent médiocre. Il est préférable d'acheter ailleurs d'avoir une autre qualité.De plus il y a encore 3 mois 15 euros minimum de commande et maintenant 20 euros. J'ai fait la remarque et il m'a été répondu que c'était pour réduire les emballages...... je ne vois pas le rapport.salutationsPS vous ne méritez pas une étoile j'ai dû la mettre pour que mon avis soit publié.",14 août 2024,Problème de remboursement
Temu,1,"Bonjour certifié sur l’honneur. tous le articles de Temu, que sa sois les fringues ou le reste c’est de la messe pur ne commande pa car ils vous mentent ils vous font croire qu’ils vous offrent 10€ mais ils vous disent pas qu’ils faut commander 60€ pour obtenir 10€ de réduction.tailles ne corresponde pas la taille S devient L les couleurs pa du tout les vrais couleurs. Le blanc et blanc cassé. Les colis sont écrasés j’ai reçu des colis cassé et c’est la galère pour renvoyer, et pour qu’ils vous les renvoie.",14 septembre 2024,Problème de livraison
Temu,1,"Sur Temu on vous fait croire que vous avez ""gagné"" des produits gratuits, mais vous devez acheter pour 40 euros pour avoir un produit gratuit a 5 euros....Et que dire des soit disant coupons qui peuvent monter à plus de 300 euros, mais dont vous ne pourrez jamais bénéficier car impossible de les déduire de vos achat...Et aussi les prix affichés qui changent à la hausse lorsque vous les mettez dans votre panier !!!!Et encore une réduction promise de 5 euros pour retard de livraison qui n apparaît nulle part.Et j en passe et des meilleures.....Clients Temu = gogos.....En plus les délais de livraison sont exctrémement longs.Préférez Ali express, même produits, même prix mais pas de fausses promesses et délais raccourcis ....",05 septembre 2024,Problème de livraison
Temu,1,"Il manque la moitié de la commande, faire très attention beaucoup de faut avis c'est ça la Chine",14 septembre 2024,Problème de livraison
Temu,1,"Délai prévisionnel fantoche.Colis toujours pas arrivé.Colissimo virtuel jamais mis à jour.Appâte le client avec des remises d’accroche.Par contre paiement encaissé rapidement.On voudrait une transaction simple, honnête, sérieuse,Ça n’existe pas chez TEMU.Passez votre chemin.",14 septembre 2024,Problème de livraison
Temu,1,commande annulée mais klarna le reclame la somme dûe...Produits de très mauvaise qualité,13 septembre 2024,Problème de qualité du produit
Temu,2,"Je viens de faire une commande et j’attends qu’il arrive. Un peu long , je trouve. Ce qui me déplaît c’est que l’on est bonbarde par des messages vous disant que telle article est presque épuisé. Je pense que c’est surtout pour inciter les gens a commander.",13 septembre 2024,Problème de livraison
Temu,3,Je ´ n arrive pas à faire une commande.,13 septembre 2024,Problème de livraison
Temu,1,"Première commande et la dernière ,je viens de recevoir mon colis ,plantes verte artificielles ( jonc) plie en deux dans l emballage,inserviable ,rien avoir avec la photo qui était très jolie ,pour faire plus dense ,j en ai commandé deux ,lamentable à mettre à la poubelles ,j imagine que tous leurs articles sont du même acabit A fuire",13 septembre 2024,Problème de livraison
Temu,1,Deuxième fois que je commande sur ce site et deuxième fois que je me fais pirater mon adresse mail Vraiment pas sécurisé,07 septembre 2024,Problème de livraison
Temu,2,"Impossible de commander, quelque chose qui coûte 5,50 € sans être obligé de monter la commande à 20 €. Ce qui s’appelle de la vente forcée totalement répréhensible au regard du droit du commerce. Du coup, le même article était proposé chez Wish à un prix quasiment équivalent, livraison comprise. du coup j’ai pas besoin de vous faire un dessin!",13 septembre 2024,Problème de livraison
Temu,1,On ne peu pas faire confiance à la date de livraison. Il y a du retard. Je ne recommanderai plus. Ce n'est pas fiable. Ça fait 3 semaines que j'attends mon colis.,13 septembre 2024,Problème de livraison
Temu,1,Service client d’une médiocrité sans pareille. Politiques de livraison éclatées. Politique de dédommagement truffée d’arnaques. TOUT SIMPLEMENT NUL,12 septembre 2024,Problème de service client
Temu,1,On ne peut sortir des publicitéInsupportable,12 septembre 2024,Problème de remboursement
Temu,1,Le 4 septembre dernier j'ai commandé avec livraison express indiquant une livraison impérative avant le 13 septembre nous sommes le 12 et il s'avère qu'elle n'a toujours pas passée la douane donc aucune chance d'être livrée dans les temps livraison plus longue qu'une standard ils pratiquent de la vente forcée avec ma réclamation ou je n'ai rien obtenu ils m'ont attribué deux coupons pour m'obliger a rester cliente et me forcer a commandé contre mon gré. Aucune intention de satisfaire le client en respectant délais livraison impératifs franchement ils nous harcèlent de pubs d'offres par mails envois non sollicités des prix alléchants des sources d'emmerdes en cascade l'allégation pour les téléphones est fondée bizarrement depuis la commande je n'ai que des ennuis avec mon téléphone perte d'emails virus en cascade que je n'avais jamais eu avant et blocage téléphone je leur ai signalé qu'après réception hypothétique de ma commande je souhaitais qu'ils suppriment toutes données personnelles y compris et surtout bancaires ils ont clairement refusé honnêtement je ne recommande pas dorénavant je préfère payer plus cher et avoir mes commandes en temps et en heure il faudrait expliquer a Temu qu'une livraison express moyennant frais conséquents signifie urgente prioritaire rapide et non plus de huit jours soit plus long qu'une livraison standard . Aujourd'hui la société s'étonne et bien qu'elle ait demandé que je la recontacte pour arranger les choses malheureusement ce n'a pas été le cas au lieu de tenter de solutionner le problème en essayant d'accélérer les choses pour que je puisse être livré comme promis par eux avant mon départ ils continuent a rabâcher les mêmes informations que je peux lire sur mon suivi aucune volonté de réparer le préjudice subi de leur part ceci est le constat après les avoir contacté ce jour a leur demande que pourraient ils faire pour me dédommager leur méthode des coupons ou avoir pour vous forcer a commandé chez eux la vente forcée tout ce que j'ai écrit est la stricte vérité je préfère des gens comme shein wish et Amazon pour qui la satisfaction du client est une priorité et pour qui une livraison express signifie bien rapide urgente prioritaire ce qui est loin d'être le cas de Temu malgré ses offres alléchantes ils n'ont que faire de satisfaire le client j'en suis le parfait exemple,04 septembre 2024,Problème de livraison
